algorithm_name,function_id,best,mean,std,worst,median,avg_runtime,avg_used_FEs
BBO_BASE,1,2475.25505237905,10259.6040491211,11318.7027684755,23243.8611133175,5059.69598166666,8.57917166666667,3000
BBO_BASE,2,5333,16770.3333333333,18490.7122992418,38103,6875,9.2990231,3000
BBO_BASE,3,341.804180103122,584.50334404166,376.01263363845,1017.63544239595,394.070409625912,16.5047937,3000
BBO_BASE,4,406.988706507223,414.42465462667,12.3047050690975,428.627654843306,407.657602529481,16.1151134,3000
BBO_BASE,5,510.956176620433,521.564823230757,10.0112582472912,530.846300608481,522.891992463357,14.1124594,3000
BBO_BASE,6,600.424307790198,602.495652928859,2.99745723490706,605.932761914693,601.129889081687,10.7726729666667,3000
BBO_BASE,7,721.277340282919,739.247474393334,26.7949969902411,770.044867636899,726.420215260185,16.2825994666667,3000
BBO_BASE,8,812.938106312925,818.576074352603,5.47973450320027,823.882522445195,818.907594299688,9.67102763333333,3000
BBO_BASE,9,900.149606482517,903.363115284953,3.45172423383667,907.011785715041,902.927953657301,9.47966433333333,3000
BBO_BASE,10,1342.64678323566,1764.38987906991,420.198305039915,2183.02616508165,1767.49668889243,9.59356073333333,3000
BBO_IMPROVED_V1,1,3225.73367082814,16393.4698924899,18316.2825222203,37310.6644675908,8644.01153905065,8.46346713333333,3000
BBO_IMPROVED_V1,2,330,1872.66666666667,2014.6784689705,4152,1136,9.36309423333333,3000
BBO_IMPROVED_V1,3,557.565304128907,836.860443889311,290.59897428564,1137.5776649628,815.438362576223,16.0576851666667,3000
BBO_IMPROVED_V1,4,404.874214790218,405.90390970189,1.51797389985739,407.647187478218,405.190326837233,17.0780920666667,3000
BBO_IMPROVED_V1,5,507.964254813826,515.287331389227,11.0021904252649,527.939287145371,509.958452208484,10.3743138,3000
BBO_IMPROVED_V1,6,601.691485146524,602.273812705267,0.893500172231505,603.302549205477,601.827403763801,16.1577443666667,3000
BBO_IMPROVED_V1,7,718.63952572364,732.406714969417,16.6351088253968,750.890965644271,727.68965354034,13.3375837,3000
BBO_IMPROVED_V1,8,812.936031697463,816.934299339971,3.60974051808331,819.953540264449,817.913326058001,9.33981053333333,3000
BBO_IMPROVED_V1,9,900.065862979719,905.065689398951,7.10473144683101,913.198409259319,901.932795957816,9.5641347,3000
BBO_IMPROVED_V1,10,1773.43249701735,1920.14508247431,226.426974695888,2180.91999173096,1806.08275867462,9.1692352,3000
BBO_IMPROVED_V3,1,7015.75061161178,12466.4246919764,7803.10975160112,21405.1453391609,8978.37812515645,8.34994373333333,3000
BBO_IMPROVED_V3,2,249,1633.66666666667,1447.09237208042,3136,1516,14.2306358,3000
BBO_IMPROVED_V3,3,542.934680930922,583.609112657282,35.4623187495404,608.041325943811,599.851331097114,16.7075493333333,3000
BBO_IMPROVED_V3,4,400.674609901526,402.935645343515,2.20860189487305,405.087784999272,403.044541129748,17.3835812,3000
BBO_IMPROVED_V3,5,524.053930049247,529.590712648285,5.01560864629597,533.830279984531,530.887927911078,9.6095079,3000
BBO_IMPROVED_V3,6,606.111667668573,606.387881527664,0.248075901550838,606.591723386774,606.460253527644,16.4331927333333,3000
BBO_IMPROVED_V3,7,715.519148096906,734.188602483614,20.4735502868483,756.083380075954,730.963279277982,9.8752373,3000
BBO_IMPROVED_V3,8,814.929555630119,815.931063239481,1.72888058456507,817.92739885636,814.936235231964,9.7371426,3000
BBO_IMPROVED_V3,9,900.005016904404,901.377269413003,1.37788695353829,902.760722524819,901.366068809788,11.1119306666667,3000
BBO_IMPROVED_V3,10,1689.77523832384,2174.60302571832,439.289837690529,2546.17602256281,2287.85781626831,9.58211116666667,3000
BBO_IMPROVED_V4,1,19186.6858240953,492907.311169707,481207.833284138,981268.23150706,478267.016177967,8.2873901,3000
BBO_IMPROVED_V4,2,60933,681359,640938.79042854,1341009,642135,16.5956924,3000
BBO_IMPROVED_V4,3,886.819561905395,1381.66042657795,434.047676255295,1697.97769665159,1560.18402117688,16.3015075666667,3000
BBO_IMPROVED_V4,4,402.443014957678,405.992714544364,3.0791519975359,407.943353009525,407.591775665889,16.5362402333333,3000
BBO_IMPROVED_V4,5,504.9901120416,507.174128051867,2.01336205407457,508.956195700047,507.576076413955,9.6270222,3000
BBO_IMPROVED_V4,6,601.023664940101,601.103908092456,0.070017925489066,601.152590466778,601.135468870489,16.2773726666667,3000
BBO_IMPROVED_V4,7,717.488742156274,722.839989781998,4.7446307300583,726.532782411108,724.498444778613,10.4457770333333,3000
BBO_IMPROVED_V4,8,808.965311346312,811.490592626339,2.76098244022061,814.438534390118,811.067932142586,10.4852093666667,3000
BBO_IMPROVED_V4,9,903.320076912753,905.864748740428,3.89948781641862,910.35414685408,903.920022454451,12.6101788666667,3000
BBO_IMPROVED_V4,10,1879.80728963575,2318.00437781748,407.853537513243,2686.54184586679,2387.6639979499,12.0687961333333,3000
MGO,1,217206644.455057,488697363.356516,235430760.571196,636576773.487386,612308672.127106,9.8203917,3000
MGO,2,392226,27527516,23577128.6357706,43002521,39187801,16.6706464333333,3000
MGO,3,11788.2867599836,20398.9434162222,8384.13768939525,28536.530706888,20872.0127817952,16.3870437333333,3000
MGO,4,415.772902720315,436.305975897514,32.4833149678509,473.756339124861,419.388685847366,16.3219453666667,3000
MGO,5,537.896891651298,545.37346257457,8.8729893236931,555.178510349033,543.044985723379,9.61809036666667,3000
MGO,6,611.015834953134,612.758017799485,2.60058411314437,615.747277517898,611.510940927423,16.9177487,3000
MGO,7,766.653377815177,770.038699550059,4.82770236277302,775.566905706899,767.895815128103,9.7515897,3000
MGO,8,830.166062971572,842.634775706966,10.8804329332447,850.20413127185,847.534132877478,10.4084861,3000
MGO,9,977.304956435497,1009.59736589071,36.7406416392206,1049.57159963341,1001.91554160322,14.4578503666667,3000
MGO,10,1939.16443032725,2228.93379192262,253.040995801117,2406.29974988856,2341.33719555204,17.2213180666667,3000
PLO,1,118789860.048401,261154426.345702,125408927.513186,355285495.894587,309387923.094118,9.36710426666667,3000
PLO,2,18372195,75841085,89000821.4197254,178359954,30791106,16.889674,3000
PLO,3,14365.279765199,21974.9705633001,6742.35864405259,27204.1946174147,24355.4373072867,16.5432886,3000
PLO,4,437.25724382262,448.366664006549,10.4098468165694,457.89635813963,449.946390057398,10.1586416333333,3000
PLO,5,543.331255467611,545.14899347076,2.42197229661177,547.898465965617,544.217258979051,9.5692841,3000
PLO,6,620.586009103461,624.355280680123,3.41990419042658,627.259812790501,625.220020146406,17.1395718333333,3000
PLO,7,769.035883747785,776.3817901429,12.6586575031583,790.998684778894,769.110801902021,9.69641,3000
PLO,8,832.477788646971,836.539563005911,3.5384465431944,838.953980799336,838.186919571425,9.6722943,3000
PLO,9,969.57079145343,1081.20067991421,99.0188287616474,1158.4353452213,1115.59590306791,11.4385974,3000
PLO,10,2052.66701956594,2186.75662752035,117.667659153406,2272.7925028106,2234.81036018451,16.4087834,3000
SBO,1,45272291.9963928,117647376.308393,92248811.8974137,221519692.783346,86150144.1454403,9.842909,3000
SBO,2,65418,1101786,1316402.25598751,2582971,656969,16.8370966666667,3000
SBO,3,573.335189737498,1520.54191305213,1029.7455138718,2616.62048772581,1371.67006169307,16.4694409,3000
SBO,4,410.726555876304,419.248761928025,7.47951933828035,424.723212612518,422.296517295254,10.6198786333333,3000
SBO,5,529.712067741141,547.831043790013,16.1005056681322,560.496542487599,553.284521141298,9.38192273333333,3000
SBO,6,618.364840315224,621.538575065105,2.97669574524285,624.268365605789,621.982519274302,15.6168129,3000
SBO,7,763.45980412783,776.713399425293,12.9906984089019,789.424184575602,777.256209572448,9.5491221,3000
SBO,8,843.905101874506,848.697468492694,7.20765233680822,856.986458336534,845.200845267041,9.85442166666667,3000
SBO,9,1012.27438333948,1075.88765812944,98.4157289958969,1189.24593049679,1026.14266055205,12.2980379666667,3000
SBO,10,2338.44739148129,2617.03746204874,266.182913727598,2868.77814196325,2643.88685270167,13.4729872666667,3000
