algorithm_name,function_id,best,mean,std,worst,median,avg_runtime,avg_used_FEs
BBO,1,499068631.370943,575267420.244229,107761360.661006,651466209.117515,575267420.244229,0.0225382,400
SBO,1,3414040517.48749,4234909627.44889,1160884228.24055,5055778737.4103,4234909627.44889,0.0179316,400
