algorithm_name,function_id,best,mean,std,worst,median,avg_runtime,avg_used_FEs
BBO,1,14920.6054607172,14920.6054607172,0,14920.6054607172,14920.6054607172,10.0456638,3000
BBO,2,2621,2621,0,2621,2621,9.5761277,3000
BBO,3,847.758115073639,847.758115073639,0,847.758115073639,847.758115073639,9.4310947,3000
BBO,4,406.431525183397,406.431525183397,0,406.431525183397,406.431525183397,9.397017,3000
BBO,5,507.083381474817,507.083381474817,0,507.083381474817,507.083381474817,10.290556,3000
BBO,6,605.42223035661,605.42223035661,0,605.42223035661,605.42223035661,9.4285467,3000
BBO,7,730.368148924733,730.368148924733,0,730.368148924733,730.368148924733,9.4731102,3000
BBO,8,812.949875849465,812.949875849465,0,812.949875849465,812.949875849465,9.9361632,3000
BBO,9,913.018482954603,913.018482954603,0,913.018482954603,913.018482954603,10.3865674,3000
BBO,10,1721.36763064049,1721.36763064049,0,1721.36763064049,1721.36763064049,9.903331,3000
BBO,11,1122.62317159797,1122.62317159797,0,1122.62317159797,1122.62317159797,9.596937,3000
BBO,12,5732845.6648016,5732845.6648016,0,5732845.6648016,5732845.6648016,9.7947958,3000
HGS,1,123223.869572677,123223.869572677,0,123223.869572677,123223.869572677,9.6372016,2970
HGS,2,362280,362280,0,362280,362280,11.8142495,2970
HGS,3,1546.54757046846,1546.54757046846,0,1546.54757046846,1546.54757046846,9.867586,2970
HGS,4,470.677621591947,470.677621591947,0,470.677621591947,470.677621591947,9.5292623,2970
HGS,5,544.82324681226,544.82324681226,0,544.82324681226,544.82324681226,11.4691422,2970
HGS,6,608.76709384016,608.76709384016,0,608.76709384016,608.76709384016,10.0838271,2970
HGS,7,753.607788426155,753.607788426155,0,753.607788426155,753.607788426155,9.3289348,2970
HGS,8,850.020961213542,850.020961213542,0,850.020961213542,850.020961213542,9.5045942,2970
HGS,9,907.815257537189,907.815257537189,0,907.815257537189,907.815257537189,9.3341187,2970
HGS,10,1711.33191832738,1711.33191832738,0,1711.33191832738,1711.33191832738,9.3180029,2970
HGS,11,1135.09212906146,1135.09212906146,0,1135.09212906146,1135.09212906146,9.8631773,2970
HGS,12,2436875.08100382,2436875.08100382,0,2436875.08100382,2436875.08100382,9.3333182,2970
HHO,1,11943392584.1671,11943392584.1671,0,11943392584.1671,11943392584.1671,9.9451119,3000
HHO,2,125613763553,125613763553,0,125613763553,125613763553,11.2535438,3000
HHO,3,13392.7151047805,13392.7151047805,0,13392.7151047805,13392.7151047805,10.2492842,3000
HHO,4,2302.17136531067,2302.17136531067,0,2302.17136531067,2302.17136531067,10.23268,3000
HHO,5,576.222781799599,576.222781799599,0,576.222781799599,576.222781799599,11.2996324,3000
HHO,6,676.71010719559,676.71010719559,0,676.71010719559,676.71010719559,9.8724209,3000
HHO,7,817.540712629748,817.540712629748,0,817.540712629748,817.540712629748,9.8928277,3000
HHO,8,836.69895113999,836.69895113999,0,836.69895113999,836.69895113999,9.9492339,3000
HHO,9,1928.87946532977,1928.87946532977,0,1928.87946532977,1928.87946532977,9.3948482,3000
HHO,10,2671.42685374963,2671.42685374963,0,2671.42685374963,2671.42685374963,9.9621538,3000
HHO,11,1405.05976340775,1405.05976340775,0,1405.05976340775,1405.05976340775,9.8680134,3000
HHO,12,6570900.89748116,6570900.89748116,0,6570900.89748116,6570900.89748116,10.4648222,3000
INFO,1,114.459505282072,114.459505282072,0,114.459505282072,114.459505282072,9.4894001,3000
INFO,2,7999,7999,0,7999,7999,9.678693,3000
INFO,3,541.48236896179,541.48236896179,0,541.48236896179,541.48236896179,10.5188338,3000
INFO,4,400.316389546524,400.316389546524,0,400.316389546524,400.316389546524,9.4915664,3000
INFO,5,506.964779698964,506.964779698964,0,506.964779698964,506.964779698964,13.006869,3000
INFO,6,600.630956644902,600.630956644902,0,600.630956644902,600.630956644902,9.6195587,3000
INFO,7,723.628224726728,723.628224726728,0,723.628224726728,723.628224726728,9.5732038,3000
INFO,8,821.889038340638,821.889038340638,0,821.889038340638,821.889038340638,10.1859814,3000
INFO,9,982.775106135499,982.775106135499,0,982.775106135499,982.775106135499,9.685292,3000
INFO,10,1978.12519032814,1978.12519032814,0,1978.12519032814,1978.12519032814,9.5333495,3000
INFO,11,1133.50222095883,1133.50222095883,0,1133.50222095883,1133.50222095883,10.2942408,3000
INFO,12,8745.83144921933,8745.83144921933,0,8745.83144921933,8745.83144921933,9.5685462,3000
MGO,1,379681931.552567,379681931.552567,0,379681931.552567,379681931.552567,9.3362996,3000
MGO,2,1077120,1077120,0,1077120,1077120,10.893305,3000
MGO,3,16751.0798530763,16751.0798530763,0,16751.0798530763,16751.0798530763,9.3844607,3000
MGO,4,437.360826506112,437.360826506112,0,437.360826506112,437.360826506112,9.7455655,3000
MGO,5,534.957927006228,534.957927006228,0,534.957927006228,534.957927006228,10.4000487,3000
MGO,6,613.038344297588,613.038344297588,0,613.038344297588,613.038344297588,10.0555872,3000
MGO,7,762.097753902795,762.097753902795,0,762.097753902795,762.097753902795,10.0553041,3000
MGO,8,853.573703900913,853.573703900913,0,853.573703900913,853.573703900913,9.4718435,3000
MGO,9,1247.29303505517,1247.29303505517,0,1247.29303505517,1247.29303505517,9.4838394,3000
MGO,10,2618.28124154461,2618.28124154461,0,2618.28124154461,2618.28124154461,9.5236816,3000
MGO,11,1342.64242146504,1342.64242146504,0,1342.64242146504,1342.64242146504,10.1232329,3000
MGO,12,1612289.68512528,1612289.68512528,0,1612289.68512528,1612289.68512528,9.4691119,3000
PLO,1,351394700.346161,351394700.346161,0,351394700.346161,351394700.346161,10.5207311,3000
PLO,2,104168599,104168599,0,104168599,104168599,9.3205478,3000
PLO,3,11056.7594177334,11056.7594177334,0,11056.7594177334,11056.7594177334,10.3239965,3000
PLO,4,416.210216323758,416.210216323758,0,416.210216323758,416.210216323758,9.6974349,3000
PLO,5,533.017963774491,533.017963774491,0,533.017963774491,533.017963774491,10.2027511,3000
PLO,6,612.892296061907,612.892296061907,0,612.892296061907,612.892296061907,9.508444,3000
PLO,7,764.327949477364,764.327949477364,0,764.327949477364,764.327949477364,10.0195354,3000
PLO,8,837.98162073144,837.98162073144,0,837.98162073144,837.98162073144,9.4624297,3000
PLO,9,1395.36315713171,1395.36315713171,0,1395.36315713171,1395.36315713171,9.9167167,3000
PLO,10,2423.82612444131,2423.82612444131,0,2423.82612444131,2423.82612444131,9.4769318,3000
PLO,11,1328.71314586076,1328.71314586076,0,1328.71314586076,1328.71314586076,9.6452326,3000
PLO,12,902205.157210151,902205.157210151,0,902205.157210151,902205.157210151,9.9480648,3000
PO,1,2967023749.21592,2967023749.21592,0,2967023749.21592,2967023749.21592,10.431665,3000
PO,2,11959595060,11959595060,0,11959595060,11959595060,10.0393918,3000
PO,3,9416.74326209339,9416.74326209339,0,9416.74326209339,9416.74326209339,9.5715169,3000
PO,4,501.958294301995,501.958294301995,0,501.958294301995,501.958294301995,9.6389977,3000
PO,5,563.882779420099,563.882779420099,0,563.882779420099,563.882779420099,10.1935907,3000
PO,6,631.957197044798,631.957197044798,0,631.957197044798,631.957197044798,10.2162823,3000
PO,7,828.035578619669,828.035578619669,0,828.035578619669,828.035578619669,9.406928,3000
PO,8,859.459746131127,859.459746131127,0,859.459746131127,859.459746131127,9.9697238,3000
PO,9,1677.52111378979,1677.52111378979,0,1677.52111378979,1677.52111378979,9.5128159,3000
PO,10,2864.76932148103,2864.76932148103,0,2864.76932148103,2864.76932148103,9.4171256,3000
PO,11,1345.52602177674,1345.52602177674,0,1345.52602177674,1345.52602177674,9.5687711,3000
PO,12,19488316.8881215,19488316.8881215,0,19488316.8881215,19488316.8881215,9.4909798,3000
RUN,1,5797030.12757863,5797030.12757863,0,5797030.12757863,5797030.12757863,9.9617344,3000
RUN,2,43698,43698,0,43698,43698,10.4529273,3000
RUN,3,1566.86509009349,1566.86509009349,0,1566.86509009349,1566.86509009349,9.5057396,3000
RUN,4,451.158452531378,451.158452531378,0,451.158452531378,451.158452531378,9.9595898,3000
RUN,5,534.641233010154,534.641233010154,0,534.641233010154,534.641233010154,11.5405319,3000
RUN,6,614.492188485244,614.492188485244,0,614.492188485244,614.492188485244,10.040482,3000
RUN,7,775.83694172661,775.83694172661,0,775.83694172661,775.83694172661,9.6466663,3000
RUN,8,830.93222123485,830.93222123485,0,830.93222123485,830.93222123485,10.4583018,3000
RUN,9,1508.86325813698,1508.86325813698,0,1508.86325813698,1508.86325813698,9.6935536,3000
RUN,10,2196.99489300076,2196.99489300076,0,2196.99489300076,2196.99489300076,9.982534,3000
RUN,11,1125.338491302,1125.338491302,0,1125.338491302,1125.338491302,9.8731948,3000
RUN,12,1925762.99136777,1925762.99136777,0,1925762.99136777,1925762.99136777,10.090288,3000
SBO,1,23344476.1794194,23344476.1794194,0,23344476.1794194,23344476.1794194,10.1023654,3000
SBO,2,4161549,4161549,0,4161549,4161549,9.4562233,3000
SBO,3,1925.41857549745,1925.41857549745,0,1925.41857549745,1925.41857549745,9.8208242,3000
SBO,4,407.688324366666,407.688324366666,0,407.688324366666,407.688324366666,9.7168637,3000
SBO,5,541.612497003905,541.612497003905,0,541.612497003905,541.612497003905,11.279686,3000
SBO,6,619.903539168548,619.903539168548,0,619.903539168548,619.903539168548,9.4903609,3000
SBO,7,778.72230291046,778.72230291046,0,778.72230291046,778.72230291046,9.9716379,3000
SBO,8,827.570571981569,827.570571981569,0,827.570571981569,827.570571981569,9.9246959,3000
SBO,9,1165.29927630249,1165.29927630249,0,1165.29927630249,1165.29927630249,10.3258813,3000
SBO,10,2875.19038740648,2875.19038740648,0,2875.19038740648,2875.19038740648,9.8772482,3000
SBO,11,1126.00675531211,1126.00675531211,0,1126.00675531211,1126.00675531211,10.5831124,3000
SBO,12,842087.624499166,842087.624499166,0,842087.624499166,842087.624499166,9.3786764,3000
SMA,1,56667.7485484736,56667.7485484736,0,56667.7485484736,56667.7485484736,10.1063805,2970
SMA,2,42721,42721,0,42721,42721,11.1736254,2970
SMA,3,3685.85609134772,3685.85609134772,0,3685.85609134772,3685.85609134772,11.2584078,2970
SMA,4,408.183840514028,408.183840514028,0,408.183840514028,408.183840514028,9.5714001,2970
SMA,5,527.086949174414,527.086949174414,0,527.086949174414,527.086949174414,11.1457128,2970
SMA,6,600.88847031715,600.88847031715,0,600.88847031715,600.88847031715,9.7278454,2970
SMA,7,744.076999778475,744.076999778475,0,744.076999778475,744.076999778475,9.6002885,2970
SMA,8,824.004937711706,824.004937711706,0,824.004937711706,824.004937711706,9.8408382,2970
SMA,9,962.662726911308,962.662726911308,0,962.662726911308,962.662726911308,9.3882173,2970
SMA,10,2094.48003347896,2094.48003347896,0,2094.48003347896,2094.48003347896,9.3798481,2970
SMA,11,1142.35547518287,1142.35547518287,0,1142.35547518287,1142.35547518287,10.8738858,2970
SMA,12,1217527.60342492,1217527.60342492,0,1217527.60342492,1217527.60342492,9.7888527,2970
