algorithm_name,function_id,best,mean,std,worst,median,avg_runtime,avg_used_FEs
BBO,1,2475.25505237905,10455.9362864612,8533.69514973629,23243.8611133175,6580.26382422545,0.0216992,3000
BBO,2,239,10634.2,15564.7103795734,38103,5333,0.01439248,3000
BBO,3,341.804180103122,625.634706085069,294.504947392592,1017.63544239595,526.905383226726,0.01512698,3000
BBO,4,406.423667338315,411.225831280344,9.74108689463476,428.627654843306,406.988706507223,0.01709084,3000
BBO,5,507.083381474817,517.143695046849,9.62495817539073,530.846300608481,513.94062406716,0.01811562,3000
BBO,6,600.424307790198,603.482477112037,2.53453527323332,605.932761914693,604.503196416998,0.0247382,3000
BBO,7,721.277340282919,737.472888650089,19.3587216540066,770.044867636899,730.368148924733,0.0206647,3000
BBO,8,812.938106312925,816.919587593201,4.61099051354152,823.882522445195,815.919839058732,0.01867542,3000
BBO,9,900.149606482517,911.09426385529,12.8376730253642,932.363490466987,907.011785715041,0.01986126,3000
BBO,10,1342.64678323566,1793.44288155538,310.731336048763,2183.02616508165,1767.49668889243,0.01855776,3000
BBO,11,1112.28766077153,1125.15621395767,11.3324785013019,1141.5355808736,1122.62317159797,0.02001616,3000
BBO,12,484681.946892506,2683409.08063194,2293301.83710895,5732845.6648016,1696646.37917401,0.01784958,3000
BBO,13,11440.3451440564,17033.8871639995,4739.83621077522,22844.9057706371,15417.3419563987,0.01809986,3000
BBO,14,3460.61836934869,9128.06508967859,6293.29831336883,17782.1284523006,6720.16932129578,0.02069598,3000
BBO,15,3628.18450371615,5139.83496303951,2009.40519798259,8608.59249852234,4440.22347201511,0.01833974,3000
BBO,16,1603.24388446066,1692.2352283178,110.385912317816,1871.90345427003,1644.03800292318,0.01992264,3000
BBO,17,1735.08391221609,1757.13465437715,20.9457294712257,1780.75853478707,1749.50408458082,0.02235622,3000
BBO,18,3026.5605155209,11069.234346863,10660.3376088774,28260.8493369475,6643.66952566822,0.01612184,3000
BBO,19,2686.28367083319,7214.27858189706,3543.12433737942,11475.6969982318,6517.31784840203,0.03595686,3000
BBO,20,2063.29126263972,2146.93671198075,56.1216222821731,2220.70344517019,2149.92768902494,0.02194224,3000
BBO,21,2201.73933013683,2275.9371680911,67.6966864438402,2334.49927221369,2317.92059771352,0.0233865,3000
BBO,22,2301.28387017111,2303.0065793069,1.26547073159209,2304.77932261328,2302.77438547636,0.02191492,3000
