algorithm_name,function_id,best,mean,std,worst,median,avg_runtime,avg_used_FEs
BBO,1,184.003976999699,1012.43142881703,1335.4979963058,3385.21094865882,551.20142280891,0.12783064,30000
BBO,2,200,200,0,200,200,0.12710026,30000
BBO,3,300.000094731429,300.000404709038,0.000535168402053929,300.001352650132,300.00019737156,0.12333844,30000
BBO,4,404.188814783683,405.0385455972,0.675529197023305,405.790698360541,405.149778410906,0.12500594,30000
BBO,5,507.959681881361,511.939498911913,3.06665442475196,515.919309650999,512.934457727352,0.13388938,30000
BBO,6,600.000907107779,600.007717894854,0.00916645755675569,600.023526012374,600.004125975425,0.17331036,30000
BBO,7,718.127730405432,722.823293397717,4.62094590020267,728.549618221039,723.607078012166,0.1363897,30000
BBO,8,803.97983639897,809.75059768712,4.74042525873671,816.91427937502,808.954627909365,0.14245588,30000
BBO,9,900.000000790642,900.000084384944,0.000117871562591593,900.000291359392,900.000043214447,0.13927108,30000
BBO,10,1006.95483043199,1390.7156290674,271.921272375599,1663.57875222458,1477.75326475942,0.14144722,30000
BBO,11,1105.21225655108,1116.08675462396,11.2220922952749,1134.22356926173,1111.6765695797,0.13926326,30000
BBO,12,6755.80127259825,42176.5879393532,30337.8116233349,88903.6149734723,39892.7916326277,0.13829942,30000
BBO,13,3385.78922069475,15527.857695757,11059.2516906738,33230.8254007001,15179.5065703715,0.15197934,30000
BBO,14,1434.43122039901,1633.7405723863,399.814593394148,2347.88180790233,1456.98587102422,0.18628192,30000
BBO,15,1568.41263343769,1676.13967101428,165.372871192194,1962.68312135046,1599.57503680045,0.13334488,30000
BBO,16,1613.04567928176,1694.42513565104,94.5599230996517,1840.83690260968,1640.42813627876,0.16041636,30000
BBO,17,1738.70210849365,1746.71157530983,10.5411610443699,1764.22087194336,1741.88683511462,0.1853763,30000
BBO,18,5750.7279968483,12633.6032481102,5895.53017805499,19976.8957677898,10121.2707956271,0.1523962,30000
BBO,19,1956.14824466313,2051.18431824653,132.438894442267,2280.88498677979,2000.32734299666,0.372664,30000
BBO,20,2029.29567234836,2107.03080099811,65.6768019148873,2163.47536974247,2142.30088112869,0.19003286,30000
BBO,21,2200.00009133367,2270.37496551752,64.561278838156,2327.74505538574,2312.05654938834,0.21886214,30000
BBO,22,2300.92524769058,2302.21276279724,1.09723915252889,2303.77613486187,2302.07600969871,0.18717632,30000
BBO,23,2607.27006699747,2616.13234239054,7.11750605983759,2624.4726272943,2614.27308614784,0.19793984,30000
BBO,24,2500.00106133037,2697.87816365725,110.756426520889,2756.76290146626,2744.39800843973,0.19863344,30000
BBO,25,2897.886177382,2916.98485346017,25.3792525571548,2946.11839993185,2899.5849691367,0.18960148,30000
BBO,26,2600.03778020144,2820.01476482266,130.369766298216,2900.00904883289,2900.00217878811,0.20343532,30000
BBO,27,3093.49243895463,3095.75403266518,1.729130636156,3097.27128591647,3096.41628236595,0.21224812,30000
BBO,28,3100.01458361346,3338.23107129157,133.904793718419,3411.82181031909,3383.75123884684,0.1953278,30000
