[2026-03-12 21:16:55.254] Start experiment: 20260312_211655
[2026-03-12 21:16:55.263] Suite: cec2017
[2026-03-12 21:16:55.535] Running SBO on F1 ...
[2026-03-12 21:17:01.333] Done BBO F2 run 11/30: best=207, t=0.0420s
[2026-03-12 21:17:01.408] Done BBO F2 run 12/30: best=200, t=0.0463s
[2026-03-12 21:17:01.480] Done BBO F2 run 13/30: best=200, t=0.0411s
[2026-03-12 21:17:01.551] Done BBO F2 run 14/30: best=298, t=0.0415s
[2026-03-12 21:17:01.623] Done BBO F2 run 15/30: best=251, t=0.0436s
[2026-03-12 21:17:01.691] Done BBO F2 run 16/30: best=200, t=0.0404s
[2026-03-12 21:17:01.763] Done BBO F2 run 17/30: best=200, t=0.0428s
[2026-03-12 21:17:01.847] Done BBO F2 run 18/30: best=209, t=0.0449s
[2026-03-12 21:17:01.918] Done BBO F2 run 19/30: best=236, t=0.0422s
[2026-03-12 21:17:01.990] Done BBO F2 run 20/30: best=200, t=0.0403s
[2026-03-12 21:17:02.066] Done BBO F2 run 21/30: best=200, t=0.0426s
[2026-03-12 21:17:02.145] Done BBO F2 run 22/30: best=200, t=0.0470s
[2026-03-12 21:17:02.222] Done BBO F2 run 23/30: best=221, t=0.0453s
[2026-03-12 21:17:02.293] Done BBO F2 run 24/30: best=200, t=0.0401s
[2026-03-12 21:17:02.364] Done BBO F2 run 25/30: best=200, t=0.0430s
[2026-03-12 21:17:02.440] Done BBO F2 run 26/30: best=253, t=0.0469s
[2026-03-12 21:17:02.517] Done BBO F2 run 27/30: best=225, t=0.0461s
[2026-03-12 21:17:02.585] Done BBO F2 run 28/30: best=201, t=0.0415s
[2026-03-12 21:17:02.653] Done BBO F2 run 29/30: best=200, t=0.0408s
[2026-03-12 21:17:02.731] Done BBO F2 run 30/30: best=200, t=0.0471s
[2026-03-12 21:17:02.737] Running SBO on F3 ...
[2026-03-12 21:17:02.767] Done SBO F3 run 1/30: best=11522.1904048, t=0.0019s
[2026-03-12 21:17:02.796] Done SBO F3 run 2/30: best=15414.6693524, t=0.0013s
[2026-03-12 21:17:02.827] Done SBO F3 run 3/30: best=12032.9260389, t=0.0014s
[2026-03-12 21:17:02.856] Done SBO F3 run 4/30: best=14280.7621694, t=0.0014s
[2026-03-12 21:17:02.886] Done SBO F3 run 5/30: best=5696.96889492, t=0.0012s
[2026-03-12 21:17:02.914] Done SBO F3 run 6/30: best=21529.2818275, t=0.0012s
[2026-03-12 21:17:02.941] Done SBO F3 run 7/30: best=11799.3631539, t=0.0011s
[2026-03-12 21:17:02.968] Done SBO F3 run 8/30: best=17509.574951, t=0.0011s
[2026-03-12 21:17:02.995] Done SBO F3 run 9/30: best=18736.6756878, t=0.0017s
[2026-03-12 21:17:03.025] Done SBO F3 run 10/30: best=20907.7053419, t=0.0011s
[2026-03-12 21:17:03.053] Done SBO F3 run 11/30: best=9712.6516781, t=0.0012s
[2026-03-12 21:17:03.087] Done SBO F3 run 12/30: best=5155.87411972, t=0.0011s
[2026-03-12 21:17:03.120] Done SBO F3 run 13/30: best=14368.5078651, t=0.0017s
[2026-03-12 21:17:03.154] Done SBO F3 run 14/30: best=17580.7594821, t=0.0012s
[2026-03-12 21:17:03.185] Done SBO F3 run 15/30: best=18947.5531041, t=0.0016s
[2026-03-12 21:17:03.218] Done SBO F3 run 16/30: best=18101.4691289, t=0.0013s
[2026-03-12 21:17:03.251] Done SBO F3 run 17/30: best=26985.1861165, t=0.0011s
[2026-03-12 21:17:03.283] Done SBO F3 run 18/30: best=8559.53645512, t=0.0012s
[2026-03-12 21:17:03.316] Done SBO F3 run 19/30: best=14045.6012236, t=0.0013s
[2026-03-12 21:17:03.356] Done SBO F3 run 20/30: best=19172.1689531, t=0.0011s
[2026-03-12 21:17:03.383] Done SBO F3 run 21/30: best=12661.8379046, t=0.0015s
[2026-03-12 21:17:03.414] Done SBO F3 run 22/30: best=16558.1654658, t=0.0011s
[2026-03-12 21:17:03.446] Done SBO F3 run 23/30: best=22763.8725422, t=0.0011s
[2026-03-12 21:17:03.477] Done SBO F3 run 24/30: best=9822.43143996, t=0.0019s
[2026-03-12 21:17:03.505] Done SBO F3 run 25/30: best=10796.1680348, t=0.0016s
[2026-03-12 21:17:03.535] Done SBO F3 run 26/30: best=15828.7336848, t=0.0014s
[2026-03-12 21:17:03.568] Done SBO F3 run 27/30: best=16208.5734732, t=0.0016s
[2026-03-12 21:17:03.599] Done SBO F3 run 28/30: best=16266.8508398, t=0.0014s
[2026-03-12 21:17:03.629] Done SBO F3 run 29/30: best=15817.9182255, t=0.0012s
[2026-03-12 21:17:03.658] Done SBO F3 run 30/30: best=19084.9607553, t=0.0011s
[2026-03-12 21:17:03.664] Running BBO on F3 ...
[2026-03-12 21:17:03.730] Done BBO F3 run 1/30: best=300.009398063, t=0.0393s
[2026-03-12 21:17:03.799] Done BBO F3 run 2/30: best=300.004086454, t=0.0423s
[2026-03-12 21:17:03.866] Done BBO F3 run 3/30: best=300.008030903, t=0.0402s
[2026-03-12 21:17:03.934] Done BBO F3 run 4/30: best=300.00151408, t=0.0383s
[2026-03-12 21:17:04.004] Done BBO F3 run 5/30: best=300.012814062, t=0.0403s
[2026-03-12 21:17:04.074] Done BBO F3 run 6/30: best=300.004396421, t=0.0435s
[2026-03-12 21:17:04.151] Done BBO F3 run 7/30: best=300.000795636, t=0.0498s
[2026-03-12 21:17:04.225] Done BBO F3 run 8/30: best=300.02592361, t=0.0380s
