algorithm_name,function_id,best,mean,std,worst,median,avg_runtime,avg_used_FEs
BBO_BASE,1,2475.25505237905,2475.25505237905,0,2475.25505237905,2475.25505237905,9.9942996,3000
BBO_IMPROVED_V3,1,6811.89330160814,6811.89330160814,0,6811.89330160814,6811.89330160814,9.9411606,3000
BBO_IMPROVED_V4,1,948001.26638034,948001.26638034,0,948001.26638034,948001.26638034,9.6663571,3000
